# Loudspeaker file generated by gp_save_loudspeakers.m
# x0 y0 phi ls_activity
1.5	0	3.141592653589793	1
1.462391868272735	0.3337814009344716	-2.917193178333379	1
1.351453301853629	0.6508256086763372	-2.692793703076966	1
1.172747223702045	0.9352347027881003	-2.468394227820552	1
0.9352347027881004	1.172747223702045	-2.243994752564138	1
0.6508256086763373	1.351453301853629	-2.019595277307724	1
0.3337814009344717	1.462391868272735	-1.79519580205131	1
9.184850993605148e-17	1.5	-1.570796326794897	1
-0.3337814009344715	1.462391868272735	-1.346396851538483	1
-0.6508256086763371	1.351453301853629	-1.121997376282069	1
-0.9352347027881003	1.172747223702045	-0.8975979010256553	1
-1.172747223702045	0.9352347027881004	-0.6731984257692415	1
-1.351453301853629	0.6508256086763373	-0.4487989505128278	1
-1.462391868272735	0.3337814009344717	-0.2243994752564139	1
-1.5	1.83697019872103e-16	-1.224646799147353e-16	1
-1.462391868272735	-0.3337814009344714	0.2243994752564137	1
-1.351453301853629	-0.650825608676337	0.4487989505128275	1
-1.172747223702045	-0.9352347027881001	0.6731984257692413	1
-0.9352347027881005	-1.172747223702045	0.8975979010256551	1
-0.6508256086763374	-1.351453301853629	1.121997376282069	1
-0.3337814009344719	-1.462391868272735	1.346396851538483	1
-2.755455298081545e-16	-1.5	1.570796326794896	1
0.3337814009344713	-1.462391868272735	1.79519580205131	1
0.6508256086763369	-1.351453301853629	2.019595277307724	1
0.9352347027881001	-1.172747223702045	2.243994752564138	1
1.172747223702045	-0.9352347027881005	2.468394227820552	1
1.351453301853629	-0.6508256086763375	2.692793703076966	1
1.462391868272735	-0.333781400934472	2.917193178333379	1
